route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible,bikes_allowed
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8731","1-GEL-mjp-13.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8732","1-GEL-mjp-13.32.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8733","1-GEL-mjp-13.10.H","Marshall","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8735","1-GEL-mjp-13.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8737","1-GEL-mjp-13.12.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8739","1-GEL-mjp-13.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8740","1-GEL-mjp-13.36.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8741","1-GEL-mjp-13.12.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8742","1-GEL-mjp-13.30.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8743","1-GEL-mjp-13.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8744","1-GEL-mjp-13.33.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8745","1-GEL-mjp-13.12.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8746","1-GEL-mjp-13.24.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8747","1-GEL-mjp-13.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8748","1-GEL-mjp-13.33.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8749","1-GEL-mjp-13.12.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8750","1-GEL-mjp-13.24.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8751","1-GEL-mjp-13.9.H","Marshall","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8752","1-GEL-mjp-13.33.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8753","1-GEL-mjp-13.12.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8754","1-GEL-mjp-13.24.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8755","1-GEL-mjp-13.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8756","1-GEL-mjp-13.33.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8757","1-GEL-mjp-13.12.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8758","1-GEL-mjp-13.24.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8759","1-GEL-mjp-13.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8760","1-GEL-mjp-13.27.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8761","1-GEL-mjp-13.12.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8762","1-GEL-mjp-13.24.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8763","1-GEL-mjp-13.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8764","1-GEL-mjp-13.33.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8765","1-GEL-mjp-13.12.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8766","1-GEL-mjp-13.24.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8767","1-GEL-mjp-13.7.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8768","1-GEL-mjp-13.33.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8770","1-GEL-mjp-13.24.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8771","1-GEL-mjp-13.13.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8772","1-GEL-mjp-13.33.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8773","1-GEL-mjp-13.8.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8774","1-GEL-mjp-13.24.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8775","1-GEL-mjp-13.3.H","Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8776","1-GEL-mjp-13.33.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8777","1-GEL-mjp-13.19.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8778","1-GEL-mjp-13.28.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8779","1-GEL-mjp-13.6.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8780","1-GEL-mjp-13.33.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8781","1-GEL-mjp-13.18.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8782","1-GEL-mjp-13.24.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8783","1-GEL-mjp-13.20.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8784","1-GEL-mjp-13.33.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8785","1-GEL-mjp-13.14.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8786","1-GEL-mjp-13.24.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8787","1-GEL-mjp-13.16.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8788","1-GEL-mjp-13.33.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8789","1-GEL-mjp-13.15.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8790","1-GEL-mjp-13.24.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8791","1-GEL-mjp-13.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8792","1-GEL-mjp-13.33.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8793","1-GEL-mjp-13.2.H","Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8794","1-GEL-mjp-13.24.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8795","1-GEL-mjp-13.17.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8796","1-GEL-mjp-13.33.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8797","1-GEL-mjp-13.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8799","1-GEL-mjp-13.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8800","1-GEL-mjp-13.25.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8802","1-GEL-mjp-13.30.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8803","1-GEL-mjp-13.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8804","1-GEL-mjp-13.30.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8807","1-GEL-mjp-13.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8808","1-GEL-mjp-13.30.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8810","1-GEL-mjp-13.30.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8811","1-GEL-mjp-13.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8812","1-GEL-mjp-13.30.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8813","1-GEL-mjp-13.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8814","1-GEL-mjp-13.30.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8815","1-GEL-mjp-13.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8816","1-GEL-mjp-13.30.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8817","1-GEL-mjp-13.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8818","1-GEL-mjp-13.30.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8819","1-GEL-mjp-13.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8820","1-GEL-mjp-13.30.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8821","1-GEL-mjp-13.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8904","1-GEL-mjp-13.21.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8906","1-GEL-mjp-13.21.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8908","1-GEL-mjp-13.21.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8910","1-GEL-mjp-13.21.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8912","1-GEL-mjp-13.21.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8916","1-GEL-mjp-13.21.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8933","1-GEL-mjp-13.1.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8935","1-GEL-mjp-13.1.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8937","1-GEL-mjp-13.1.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8939","1-GEL-mjp-13.1.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8941","1-GEL-mjp-13.1.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8943","1-GEL-mjp-13.1.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8945","1-GEL-mjp-13.1.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T0_6","01-GEL--13-T0-8947","1-GEL-mjp-13.1.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8701","1-GEL-mjp-14.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8702","1-GEL-mjp-14.32.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8703","1-GEL-mjp-14.4.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8704","1-GEL-mjp-14.24.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8705","1-GEL-mjp-14.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8706","1-GEL-mjp-14.41.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8707","1-GEL-mjp-14.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8708","1-GEL-mjp-14.31.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8709","1-GEL-mjp-14.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8710","1-GEL-mjp-14.41.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8711","1-GEL-mjp-14.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8712","1-GEL-mjp-14.23.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8713","1-GEL-mjp-14.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8714","1-GEL-mjp-14.35.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8716","1-GEL-mjp-14.37.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8717","1-GEL-mjp-14.4.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8718","1-GEL-mjp-14.39.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8720","1-GEL-mjp-14.37.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8721","1-GEL-mjp-14.13.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8722","1-GEL-mjp-14.30.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8723","1-GEL-mjp-14.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8724","1-GEL-mjp-14.37.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8725","1-GEL-mjp-14.13.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8726","1-GEL-mjp-14.27.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8727","1-GEL-mjp-14.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8728","1-GEL-mjp-14.40.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8729","1-GEL-mjp-14.13.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8730","1-GEL-mjp-14.35.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8731","1-GEL-mjp-14.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8732","1-GEL-mjp-14.33.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8733","1-GEL-mjp-14.10.H","Marshall","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8735","1-GEL-mjp-14.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8737","1-GEL-mjp-14.13.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8739","1-GEL-mjp-14.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8740","1-GEL-mjp-14.38.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8741","1-GEL-mjp-14.13.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8742","1-GEL-mjp-14.31.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8743","1-GEL-mjp-14.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8744","1-GEL-mjp-14.34.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8745","1-GEL-mjp-14.13.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8746","1-GEL-mjp-14.25.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8747","1-GEL-mjp-14.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8748","1-GEL-mjp-14.34.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8749","1-GEL-mjp-14.13.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8750","1-GEL-mjp-14.25.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8751","1-GEL-mjp-14.9.H","Marshall","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8752","1-GEL-mjp-14.34.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8753","1-GEL-mjp-14.13.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8754","1-GEL-mjp-14.25.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8755","1-GEL-mjp-14.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8756","1-GEL-mjp-14.34.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8757","1-GEL-mjp-14.13.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8758","1-GEL-mjp-14.25.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8759","1-GEL-mjp-14.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8760","1-GEL-mjp-14.28.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8761","1-GEL-mjp-14.13.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8762","1-GEL-mjp-14.25.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8763","1-GEL-mjp-14.5.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8764","1-GEL-mjp-14.34.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8765","1-GEL-mjp-14.13.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8766","1-GEL-mjp-14.25.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8767","1-GEL-mjp-14.7.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8768","1-GEL-mjp-14.34.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8770","1-GEL-mjp-14.25.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8771","1-GEL-mjp-14.14.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8772","1-GEL-mjp-14.34.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8773","1-GEL-mjp-14.8.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8774","1-GEL-mjp-14.25.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8775","1-GEL-mjp-14.3.H","Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8776","1-GEL-mjp-14.34.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8777","1-GEL-mjp-14.20.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8778","1-GEL-mjp-14.29.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8779","1-GEL-mjp-14.6.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8780","1-GEL-mjp-14.34.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8781","1-GEL-mjp-14.19.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8782","1-GEL-mjp-14.25.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8783","1-GEL-mjp-14.21.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8784","1-GEL-mjp-14.34.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8785","1-GEL-mjp-14.15.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8786","1-GEL-mjp-14.25.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8787","1-GEL-mjp-14.17.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8788","1-GEL-mjp-14.34.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8789","1-GEL-mjp-14.16.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8790","1-GEL-mjp-14.25.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8791","1-GEL-mjp-14.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8792","1-GEL-mjp-14.34.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8793","1-GEL-mjp-14.2.H","Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8794","1-GEL-mjp-14.25.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8795","1-GEL-mjp-14.18.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8796","1-GEL-mjp-14.34.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8797","1-GEL-mjp-14.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8799","1-GEL-mjp-14.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8800","1-GEL-mjp-14.26.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8802","1-GEL-mjp-14.31.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8803","1-GEL-mjp-14.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8804","1-GEL-mjp-14.31.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8807","1-GEL-mjp-14.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8808","1-GEL-mjp-14.31.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8810","1-GEL-mjp-14.31.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8811","1-GEL-mjp-14.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8812","1-GEL-mjp-14.31.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8813","1-GEL-mjp-14.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8814","1-GEL-mjp-14.31.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8815","1-GEL-mjp-14.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8816","1-GEL-mjp-14.31.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8817","1-GEL-mjp-14.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8818","1-GEL-mjp-14.31.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8819","1-GEL-mjp-14.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8820","1-GEL-mjp-14.31.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_7","01-GEL--14-T0-8821","1-GEL-mjp-14.11.H","Waurn Ponds","0","","1","1"
